ds,,count,hate_speech,offensive_language,neither,class,tweet,id
td,21417,0,0,0,0,1,RT @elchavaloko: Wouldn't mind driving up to ghetto ass chula vista just to slap the shit out of gyro and watch him stand there and just ta&#8230;
td,21418,0,0,0,0,2,RT @elcinpoyrazlar: Two Jihadis Arguing Over Stolen M&amp;M's Will Make Your Day http://t.co/uFRcLDiovX @markham @vocativ http://t.co/zukwJ2ve2d
td,21419,0,0,0,0,1,"RT @eleven8: ""You bummy hoes can't do this"" ur right sis. Most I do is splash some peppermint soap on it. Other shit ain't necessary."
td,21420,0,0,0,0,2,RT @ella__fraser: When you clam up my survival instinct is to kick the door shut
td,21421,0,0,0,0,2,RT @elleeebeee: flappy bird make me just smash my phone into my face
td,21422,0,0,0,0,1,RT @elvisknievil: Hover parents are the ones who bitch the most about their children's dependence.
td,21423,0,0,0,0,1,RT @emilyBOOMBOOM: Its 3am. And your man is with his other bitch. A computer. And you really cannot fucking compete.
td,21424,0,0,0,0,1,RT @eminemXher: It's #novEMINEMber bitch!!!   @Eminem Artist Of The Year #AMAs http://t.co/1MENiz4urw
td,21425,0,0,0,0,1,RT @emma3156: Quit hoggin the blunt bitch&#58373;
td,21426,0,0,0,0,1,RT @emmaleeenaa: I be catchin bitches while bitches be catchin feelings
td,21427,0,0,0,0,1,RT @emmskayy: Don't put the pussy on a pedestal homie
td,21428,0,0,0,0,1,RT @enymsaj_h: Kills me when bitches have a different REAL life MCM every damn Monday lmao. #WhoRaisedYou &#128550;&#128550;
td,21429,0,0,0,0,2,RT @eph4_15: Allen West &amp; The Slippery slope of Obama's constitutional contempt http://t.co/ropPmOtnbD #PJNET #CCOT
td,21430,0,0,0,0,1,RT @erdikken: Where are They Now Fads  Doc Martens -enjoying anal sex  Girbaud -Posers wiggers fake bangers. Now accountants Jncos -Domin&#8230;
td,21431,0,0,0,0,1,RT @ericxmorrison: burn forever bitch.
td,21432,0,0,0,0,1,RT @erikxrosa: The ones we really like  we can't get. But if you got the one you really like then you a lucky bitch.
td,21433,0,0,0,0,1,RT @erinfbaaby: &#8220;@2chainzz2pumps: Girl ugly denna hoe &#128532;&#8221; what's this then :/ http://t.co/YbXiFwTugu
td,21434,0,0,0,0,1,RT @erykahrogers_: idc how cute you are that shit dont matter if you got a trash personality.
td,21435,0,0,0,0,2,RT @espn: Hot off the press here&#8217;s Todd McShay&#8217;s first post-Combine NFL mock draft including a new No. 1. http://t.co/su5ixWrthq
td,21436,0,0,0,0,2,RT @espn: When the Yanks and Sox get together things usually go smoothly -&gt; http://t.co/f3t97ymMd5
td,21437,0,0,0,0,1,RT @estradax187: Money is the baddest bitch I know
td,21438,0,0,0,0,1,RT @etaks2evil: When the pussy so good you can't pull out. Ever. http://t.co/3529gVbXkT
td,21439,0,0,0,0,1,RT @eternalhbic: if u got cotton mouth u can eat my pussy
td,21440,0,0,0,0,1,"RT @eternalhbic: porno hoes funny af bc they'll still be like ""u like this tight ass pussy"" even tho the dude been fucking for 45 minutes w&#8230;"
td,21441,0,0,0,0,1,RT @eternalhbic: u still in ur feelings and he in some new pussy
td,21442,0,0,0,0,1,"RT @excusemydank: ""Fuck all the skinny bitches"" @NICKIMINAJ #NeverForget &#128557;&#128128; http://t.co/Ndhqmn3LvU"
td,21443,0,0,0,0,1,RT @exjon: Before covering up #IRS misdeeds creepy little leprechaun John Koskinen cooked the books for Teamsters &amp; Freddie Mac http://t.c&#8230;
td,21444,0,0,0,0,1,RT @exlibris: I have an embarrassment of bitches
td,21445,0,0,0,0,1,RT @fLEXing_: &#8220;@vivalaleexx: Sitting pretty makes bitches mad &#128129;&#128081;&#8221;pretty much
td,21446,0,0,0,0,1,RT @fOREiGNCRAZi: Nosey ass hoes  I hate em. Always finding shit but can't find a man to date em &#128530;&#9995;
td,21447,0,0,0,0,2,RT @fabulousanimals: A monkey with a mustache by Thomas Kienzle http://t.co/J5PA2BoU23
td,21448,0,0,0,0,1,RT @fadedf0rever: she's covering half of her face and she's still more prettier than all of you hoes skndndnddnd http://t.co/4ATrKJt0Gp
td,21449,0,0,0,0,1,RT @fart: My friends the 2014 @Chevrolet Malibu has the legroom and ventilation necessary for professional pussy-eating. Visit your Chevy d&#8230;
td,21450,0,0,0,0,1,"RT @fart: i just found out that ""marehood"" is code for ""horse pussy"" #brony #mlp http://t.co/ycQTmM3lid"
td,21451,0,0,0,0,1,RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;
td,21452,0,0,0,0,2,RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash
td,21453,0,0,0,0,1,"RT @femaIes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/2GgLYHm8qC"
td,21454,0,0,0,0,1,RT @femaIes: I swear &#128514; we in this forever now bitch http://t.co/293YMZDmun
td,21455,0,0,0,0,1,"RT @femaIes: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""  no u might be stupid if u pay 4.99 for a ba&#8230;"
td,21456,0,0,0,0,1,"RT @femaIestweets: ""nah go talk to ur bitch since she yo crush n shit"" http://t.co/S1JAGSJW6P"
td,21457,0,0,0,0,1,RT @femaleproblems: u may think im a bitch but as soon as you get to know me u realize that first impressions are right and i am a bitch
td,21458,0,0,0,0,1,RT @fernando_822: Rockin' rollin' swaggin' to the max My bitch a fashion killa she be busy poppin' tags&#127926;
td,21459,0,0,0,0,1,"RT @fernvndooo: u do realize when you say ""OMG MY EX DOWNGRADED LOL XDDD"" it makes you seem like a creepy little cunt that can't seem to de&#8230;"
td,21460,0,0,0,0,1,RT @fields_devante: @whiteangelss84 now let's get onto you .. you slingy dingy ugly salamander lookin bitch I will not waist my time tweeti&#8230;
td,21461,0,0,0,0,1,RT @fierce_swagg: Unfollow me bitch. I won't cry about it. &#128536;&#128536;
td,21462,0,0,0,0,1,RT @finlife54: @Vontey_isa_boss &#127797; bitch lol
td,21463,0,0,0,0,2,RT @firemunky: RIP Tom Foley RIP Greg Sikorskey RIP Charlie Anaya RIP Wells Crowther RIP Andy Fredericks
td,21464,0,0,0,0,1,RT @firmeprincess: &#8220;@KizzyGotDaJUICE: Huh man &#128571;&#128553;&#128588;&#128166;&#128166;&#128166;&#128166; http://t.co/cLyaPq2Ret&#8221; he's gna drown in the pussy for real
td,21465,0,0,0,0,1,RT @fitemeirl1v1: Lol everyone's a lil bitch
td,21466,0,0,0,0,2,RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme
td,21467,0,0,0,0,1,RT @flemingryan5: @SavannaaSanford hoe
td,21468,0,0,0,0,2,RT @fletchworld73: Pulled a dead bird from my garden.   Grateful to be out of the hot sun it winked at me with its rotting eye socket.
td,21469,0,0,0,0,1,RT @flygurlWilliams: If yo bitch only fucking with you bcuz of your money chances are any nigga with some money can fuck her?&#128563;
td,21470,0,0,0,0,2,RT @foodbibIe: Oreo Cheesecake Bars http://t.co/RT27crIqZj
td,21471,0,0,0,0,2,RT @foodbibIe: Oreo Cheesecake http://t.co/yW299XjzB2
td,21472,0,0,0,0,1,RT @frankieboyle: You can ask yourself if you trust Clegg Cameron and Miliband or you can vote Yes and never think about the cunts ever a&#8230;
td,21473,0,0,0,0,0,RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball
td,21474,0,0,0,0,1,"RT @freckle_juice: if a ""man"" tells you he doesn't eat pussy &amp;expects to have sex just laugh. laugh as u put your clothes on laugh as u g&#8230;"
td,21475,0,0,0,0,1,RT @freexvidi: fake ass bitches bruh LOL &#128553;
td,21476,0,0,0,0,1,RT @from_Hadria: When you listening to a bitch complaining about a nigga that ain&#8217;t even hers. http://t.co/Z09qLImXGE
td,21477,0,0,0,0,1,RT @froxgawd: tf is a baby goal? bitch u gone have what you gone have. RT @missloloko: Baby goals &#128525;&#128525;&#128525;&#128525;&#128076;&#128175; http://t.co/bwldJEx8Qg
td,21478,0,0,0,0,1,RT @fucktheseHOES__: Hate a bitch that run her mouth .
td,21479,0,0,0,0,1,RT @fuhnance: rule #8- do pussy ass shit sometimes. like write her love notes. write long paragraphs about how you've never felt this way b&#8230;
td,21480,0,0,0,0,1,RT @fukkitsbrittney: @AustinBedsaul is so wise yet so young. Thank you for listening to me bitch &#10084;&#65039;
td,21481,0,0,0,0,1,RT @funkQdelic_ACE: Waka Flaka a lucky retard lol
td,21482,0,0,0,0,1,RT @funnyorfact: If I was stranded on an island and could only bring one thing I would bring Dora. That bitch has everything in that fu ...
td,21483,0,0,0,0,1,RT @funnyorfact: Real friends don't get offended when you call them bitch hoe or slut. They smile and call you something more offensive..
td,21484,0,0,0,0,1,RT @fvckteej: I feel like eating pussy right fucking now
td,21485,0,0,0,0,1,RT @fvckzaina: The only D yah bitches should be thirsty for http://t.co/jl7J8xpiIH
td,21486,0,0,0,0,1,RT @fvtboy: Half the bitches that say tfti  wouldn't even go I bet.
td,21487,0,0,0,0,1,RT @fvxkcollin: pussy so good had to save that shit for later &#128514;&#128514; https://t.co/CHjFoqzY6m
td,21488,0,0,0,0,1,RT @fvxxk: A female will automatically assume you have hoes if she finds you attractive. &#128543;
td,21489,0,0,0,0,1,RT @fxckabbie: Like I know I can be a bitch sometimes but some people need to know their levels
td,21490,0,0,0,0,1,RT @gaaybriel: I love pussy &#128523;&#128069;&#128166;&#128166;&#128049;
td,21491,0,0,0,0,2,RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...
td,21492,0,0,0,0,1,RT @gabalini: @LifeNewsHQ not surprised stupid bitch@Jane Fonda #American troops Vietnam
td,21493,0,0,0,0,1,RT @gabrielleheaton: I see the same hoes&#128064;
td,21494,0,0,0,0,1,RT @gamma_ray239: The wicked witch of the east is DONE!!!! NOW send that vile bitch to Syria http://t.co/kEUI4XetTd
td,21495,0,0,0,0,2,RT @gatorhoops: Ill-advised slant call there.
td,21496,0,0,0,0,1,RT @geechiegal843: I act like ion ee kno dat bitch &#128129;&#128526;
td,21497,0,0,0,0,1,RT @gemini_starr These hoes be acting up!
td,21498,0,0,0,0,2,RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash
td,21499,0,0,0,0,2,RT @gferguson8: @MSoltan18 @WBDyllon_ @KoredeB9 Messi is trash
td,21500,0,0,0,0,1,RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.
td,21501,0,0,0,0,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN"""
td,21502,0,0,0,0,1,RT @gillis_seth: Went to both lunches because of your bitch ass &#128530; @Trentdamanz
td,21503,0,0,0,0,1,RT @ginadeb0: But I ain't mad at her prejudice dad that's the best damn pussy I ever had!!
td,21504,0,0,0,0,1,RT @gioisblack: Goodbye you faggot http://t.co/oJKZjkgVXL
td,21505,0,0,0,0,1,RT @girlposts: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch put&#8230;
td,21506,0,0,0,0,1,RT @girlposts: my hobbies include being a sarcastic bitch and that&#8217;s it
td,21507,0,0,0,0,1,RT @glowstruck: I think pats trying to say his pussy is too bombed....idk
td,21508,0,0,0,0,1,RT @gmaslsk: Oh BO-stop with the speech-like you give one tinkers damn about the kidsthe poorany of the crap you are spouting-you've prov&#8230;
td,21509,0,0,0,0,1,"RT @gnuts_2: RT""@Ashspeaks_: To these hoes I'm everything"""
td,21510,0,0,0,0,2,RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please think abo&#8230;
td,21511,0,0,0,0,2,RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V
td,21512,0,0,0,0,2,RT @godsgracelove: #15ThingsILove When he wraps his arms around my waist while I'm making dinner yellow roses pearls Anything COACH a ...
td,21513,0,0,0,0,2,RT @gojackets973: @WesDurham its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...
td,21514,0,0,0,0,2,RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green dance a jig &amp; sing a lively tune w/ me! http:&#8230;
td,21515,0,0,0,0,1,"RT @gordonshuckrow: Can you call someone a racist then call them ""white bitch"" in the same sentence without losing credibility? @Franchein&#8230;"
td,21516,0,0,0,0,1,RT @gorgeous__gab: People person so you know lil gabby got hoes &#128129;
td,21517,0,0,0,0,1,RT @gorgeouss_kee: @joytooawesome @vintage_monroe_ &#128528; bitch.... Yall relationship ain't shit but a theory
td,21518,0,0,0,0,1,"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me."
td,21519,0,0,0,0,1,RT @govs310: You shouldn't bitch about anything until you're in a 21 person group chat
td,21520,0,0,0,0,1,RT @granniewinkle: bow down to me bitches i am your chief http://t.co/35oSsUUwnH
td,21521,0,0,0,0,2,RT @grannywinkle: girls don't let a guy treat you like a yellow starburst  u are a pink starburst
td,21522,0,0,0,0,1,RT @greco_joel: Me: let's try a 2nd attempt of my first day of work The cold: haha yeah right I fucked your car and your bitch
td,21523,0,0,0,0,2,RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....
td,21524,0,0,0,0,1,RT @greyyygoose: @marsvalo @Cheesus85 shut up bitch lol
td,21525,0,0,0,0,2,RT @grind2times: I don't think I even been in a real relationship...i thought they was real but they were just trash
td,21526,0,0,0,0,1,RT @grindingdude: #13Hours of hell. Obama flat out lied to get reelected. #killery &lt;What diff does it make now?   Karma it's a bitch! http&#8230;
td,21527,0,0,0,0,2,RT @guardian_sport: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;
td,21528,0,0,0,0,1,RT @gucci10I7: side hoes shall only eat side dishes fo ye are what ye eats -traprinthions 10:17
td,21529,0,0,0,0,1,RT @guccii1017: wtf was drake asking us to pull over so he can get my autograph bitch I&#8217;m scheelp fuck you drake http://t.co/LzL0JlhdvK
td,21530,0,0,0,0,1,RT @gullymackNC: Im just ready to get engaged so I can meet the new wave of ain't shit bitches outchea. http://t.co/Upie2WpJ0b
td,21531,0,0,0,0,2,RT @guypbenson: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous or seriously equating the t&#8230;
td,21532,0,0,0,0,2,RT @halfricannnnn: Me and @Vin17Bricksquad are in our yellow submarine rn.. &#127754;
td,21533,0,0,0,0,0,RT @halfricannnnn: nigger
td,21534,0,0,0,0,1,RT @hanginwitcoop: &#128514;&#128514;&#128514;&#128514; RT &#8220;@Peso_Peso_Peso: wtf this bitch broke her arm eery time she hit the shit https://t.co/7CtLW9eNjX&#8221;
td,21535,0,0,0,0,0,RT @harmon_lauren: Jenna's a faggot
td,21536,0,0,0,0,2,RT @harrryaf: being a good citizen picking up trash (: http://t.co/PMFR5eopwO
td,21537,0,0,0,0,1,RT @hash_no_tags: bitches be handin' out neck like free chinese food samples at the mall and go to bed every night wondering why they ain't&#8230;
td,21538,0,0,0,0,1,RT @hawaiinshirts: &#8220;@sufaj32: @hawaiinshirts you're a pussy.&#8221; You have more cargo shorts in your Avi than fucks I give
td,21539,0,0,0,0,2,RT @hawkblogger: The AFC was trash last season especially the AFC South. Jags could make a playoff push if they have a great draft. Not jo&#8230;
td,21540,0,0,0,0,1,RT @hayes2345: Cleveland nigga I'm fly We switcharoo bitches no lie
td,21541,0,0,0,0,1,RT @hayybacon: &#8220;@phizzyph0: If she got the Chipotle Plug Cuff that hoe&#8221; #TwitterlessAlex @vngelinaa_
td,21542,0,0,0,0,1,RT @haztv: Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes
td,21543,0,0,0,0,1,RT @hennhenn430: Happy Halloween bitches &#128536; katiedodds15 #halloween #CLE http://t.co/TwAJtr8eVj
td,21544,0,0,0,0,1,RT @heyamandakrebs: I bet there are hella rednecks who just got super pissed at that Coke commercial
td,21545,0,0,0,0,1,RT @heyitskitten: I'm honestly surprised some of u guys have ever seen a pussy
td,21546,0,0,0,0,1,RT @heypoopbutt: Show me your pussy.
td,21547,0,0,0,0,1,RT @hiagokoury: Lmao what my nigga just told me &#128514;&#128514;&#128514;hoes these days... They lovin the crew gd
td,21548,0,0,0,0,1,RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol
td,21549,0,0,0,0,1,"RT @hiiighem143: ""@Ugh_Sickoe: &#8220;@TheUncurvable: If you ever had an abortion you got cemetery pussy&#8221; &#128128;"" omg lmao"
td,21550,0,0,0,0,1,RT @hiiphop: I still ain't got the time for a bitch to be acting iffy &#128073;&#128073;&#128073;
td,21551,0,0,0,0,1,RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.
td,21552,0,0,0,0,2,RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat
td,21553,0,0,0,0,1,RT @hippiescrub: egg avi in my mentions with 0 followers pussy bo dont want war .
td,21554,0,0,0,0,1,RT @hippiescrub: yaaas bitch yaas u so hot bitch yaaas @WhereYoHussleAt
td,21555,0,0,0,0,2,RT @hiteshrangra: Sonia never criticises @ArvindKejriwal . Kejriwal who trashes every other leader never criticises Sonia. Touching. #YoK&#8230;
td,21556,0,0,0,0,1,"RT @hittsblunt: *hits blunt*  ""If a guy talk to 5 girls is he a hoe or does he have hoes?"" http://t.co/ypwO5rQwLd"
td,21557,0,0,0,0,1,RT @hmianturner: so yeah @Tronkitty is the fucking best and I would really hate living if I didn't know her. My bad bitch appreciation pos&#8230;
td,21558,0,0,0,0,2,RT @ho3micide: Morgan Park kids like to pop fire crackers in the school now
td,21559,0,0,0,0,2,RT @hoadie1006: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @THISISVT
td,21560,0,0,0,0,1,RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..
td,21561,0,0,0,0,2,RT @hoes: Emma Watson #TheOscars2014 &#128515;&#128515; http://t.co/INeOGli7G9
td,21562,0,0,0,0,2,RT @hoes: Emma Watson http://t.co/fGKF5aUklo
td,21563,0,0,0,0,2,RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h
td,21564,0,0,0,0,1,RT @hoes: Scarlett Johansson http://t.co/CBaHf9R9XD
td,21565,0,0,0,0,1,RT @hoesLOVEkitty: chicks think that having sex with a guy for months automatically makes him their boyfriend .. bitch did you ask him? &#128514;
td,21566,0,0,0,0,2,RT @hoez4sale: Lmao they all trash before &amp; after &#128530;&#128557;
td,21567,0,0,0,0,1,RT @hollisbiggs: based on my Starbucks drink choices I admit that I am in fact a basic bitch.
td,21568,0,0,0,0,1,RT @hollygolawly: Can't wait to eat #metropole @21cCincinnati and see my @21cLouisville friends! Bring on those damn yellow penguins!#ro ...
td,21569,0,0,0,0,2,"RT @hollyrpeete: #FarewellCaptain ""@espn: What a way for Derek Jeter to close his Yankee Stadium career."""
td,21570,0,0,0,0,1,RT @hollywood_trey: fuck that. she better laminate my face. RT @RichHomieRoya: You&#8217;re a grown man and think eating pussy is emasculating?
td,21571,0,0,0,0,1,RT @hotmessundergrd: Things to remember: Sometimes being a bitch is necessary. Stick to your guns. Impromptu solo dance parties are good fo&#8230;
td,21572,0,0,0,0,1,RT @hotwata: &#8220;@VSamone: tom ford probably fucking all these hoes&#8221; he probably would be if he wasn't a homosexual
td,21573,0,0,0,0,1,RT @hspiotta_21: c is for cunt u is for ur a cunt n is for not sure u know this but ur a cunt t is for turn around bitch; ur a cunt
td,21574,0,0,0,0,1,RT @huner5150: All these hoes always talkin shit about there guy. Look bitch if your gonna talk shit to me I'll be happy to smack you in yo&#8230;
td,21575,0,0,0,0,1,RT @i0beyJBieb: @bodycxunt @tuscanjustins No you're a nigger go pick my cotton
td,21576,0,0,0,0,1,RT @i8UrBitch: you ex bitches need to realize . http://t.co/1upHNo3iIP
td,21577,0,0,0,0,1,RT @iAMxJONES: I know where I would be tonight if I was in #ATL #MansionElan I can bet that bitch gone be lit tonight &#128293;&#128293;
td,21578,0,0,0,0,1,RT @iAintAsianTho: you see her nudes? she must have beat her own pussy up RT @DonDippa: Salute http://t.co/gxmym20q9L
td,21579,0,0,0,0,1,RT @iAintGottaRap: Ead RT @Fat_Rell: Especially after Rita died.. RT @Kayla_Applebum: Dexter was just as trash as Breaking Bad.
td,21580,0,0,0,0,2,RT @iAmBitchassness: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;
td,21581,0,0,0,0,1,"RT @iAmBitchassness: stop fucking calling these legends trash. Cuz the top artists of our generation ""take"" from the legends."
td,21582,0,0,0,0,1,RT @iAmDaHarper: he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.
td,21583,0,0,0,0,1,RT @iAmEastAtlanta: Don't be sorry hoe Be Careful
td,21584,0,0,0,0,1,RT @iAmKilo_Bae: Its 2 things in this world that I aint seen thats a UFO &amp; a bitch that I need !!
td,21585,0,0,0,0,1,RT @iAmLekan_: Lmaoo nigger is scared &#128540; &#8220;@Damolabond: So results are supposed to be out today Lol lol&#8221;
td,21586,0,0,0,0,1,RT @iAmScottyBravo: I hate when old bitches&#128117; wear clothes these young hoes be wearing&#128135;&#128089;&#128096; like stay yo ass&#9995;&#128530; in yo age group
td,21587,0,0,0,0,1,RT @iAmTahyi_Tho: I hate when bitches twerk to slow songs !!! &#128530;&#128074;&#128162;
td,21588,0,0,0,0,1,RT @iAmYalanda: I need some phenomenal head. Like someone who was born and breed to eat pussy. Someone who is an adept when it cums to tong&#8230;
td,21589,0,0,0,0,1,RT @iAm_Sashaa: @1stBlocJeremiah corny ass hoes always got my name in they mouth.
td,21590,0,0,0,0,1,RT @iAm_Sashaa: get with the winning team hoe &#128523;
td,21591,0,0,0,0,1,RT @iBChrisMoses: that bitch Lebron counted to like 6 he ain&#8217;t eem give Miami 6 yrs &#128514;&#128514;&#128514;
td,21592,0,0,0,0,1,RT @iBYEpassDesHOES: Why do hoes always want to come bacc when they didn't have to leave in the first place?
td,21593,0,0,0,0,1,RT @iBaneXx: @ShinSnipes Thanks for being black in darth and now 17 years old you kinky hentai son of a bitch
td,21594,0,0,0,0,0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.
td,21595,0,0,0,0,1,RT @iCARLEYBBY: &#8220;@LexLuthorDaKing: Some* RT @iCARLEYBBY: Niggas be so pressed for pussy&#8221; my bad yes some!
td,21596,0,0,0,0,1,RT @iCuffHoodrats: My next bitch gotta take me out just because....
td,21597,0,0,0,0,1,RT @iCumNpeace: Niggas talk more than bitches these days...
td,21598,0,0,0,0,1,RT @iCumYouLeave: Every girl sucks dick. Don't let that bitch fool you.
td,21599,0,0,0,0,1,"RT @iCumYouLeave: If he asks ""what you about to do?"" after y'all get done fucking you a hoe."
td,21600,0,0,0,0,1,"RT @iDavey: Also. RT ""@ParadoxicalMike: I know one ho in particular who loves pointing out that everyone else is a ho. Lol"""
td,21601,0,0,0,0,1,RT @iDeepuDJ: I always waste my time on irrelevant bitches! &#128528;
td,21602,0,0,0,0,1,RT @iDntLuvHoes: All I see on my timeline is Ebola Ebola Ebola I hate school  Ebola  Ebola Some twitter hoes selfie Ebola Ebola Pull out ga&#8230;
td,21603,0,0,0,0,1,"RT @iDntWearCondoms: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends"
td,21604,0,0,0,0,1,RT @iDntWearCondoms: &#128514;&#128514;&#128514; RT @baskgod: if your girl smoke weed the dopeman slamming your bitch for a G but that's Relationship Goals to y'a&#8230;
td,21605,0,0,0,0,1,RT @iDntWearCondoms: &#128514;&#128514;&#128514;&#128514; RT @MoJizel: wow she let quite a few niggas beat. equal opportunity pussy
td,21606,0,0,0,0,1,RT @iDntWearCondoms: 0 hoes.
td,21607,0,0,0,0,1,RT @iDntWearCondoms: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy
td,21608,0,0,0,0,1,RT @iDntWearCondoms: I don't do nothin for no bitch that she wouldn't do for me
td,21609,0,0,0,0,1,RT @iDntWearCondoms: I'm missing a few things I really need in my life: iPhone 6 iOS 8 ps4 some bitches and a new car.
td,21610,0,0,0,0,1,RT @iDntWearCondoms: If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all
td,21611,0,0,0,0,2,RT @iDntWearCondoms: If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along
td,21612,0,0,0,0,1,RT @iDntWearCondoms: If your friend is a hoe u a hoe too. Birds of a feather flock together
td,21613,0,0,0,0,1,"RT @iDntWearCondoms: If your girl see that another girl likes you her name is ""this bitch"" until further notice."
td,21614,0,0,0,0,1,RT @iDntWearCondoms: Men only cheat for pussy. Women cheat cuz they think they have 2 soulmates
td,21615,0,0,0,0,1,RT @iDntWearCondoms: RT if no bitches texting u right now
td,21616,0,0,0,0,1,RT @iDntWearCondoms: RT if u lost all your bitches
td,21617,0,0,0,0,1,RT @iDntWearCondoms: Stop respecting women who admit to having a hoe phase
td,21618,0,0,0,0,0,RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga
td,21619,0,0,0,0,1,RT @iDntWearCondoms: Stop wasting texts on bitches who ain't tryna fuck u
td,21620,0,0,0,0,1,RT @iDntWearCondoms: U a faggot if u heat up leftover pizza
td,21621,0,0,0,0,1,RT @iDntWearCondoms: U a hoe if you have children and you're still awake
td,21622,0,0,0,0,1,RT @iDntWearCondoms: Women who need to be put in their place are trash. You are a human not a pet bitch relax
td,21623,0,0,0,0,1,RT @iDntWearCondoms: Y'all bitches got to stop pushing away the niggas who really care about y'all for these niggas who don't give a fuck
td,21624,0,0,0,0,1,"RT @iDntWearCondoms: Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!"""
td,21625,0,0,0,0,1,RT @iDripHeLicks: Why are pussy farts so embarrassing ? &#128514;&#128557;&#128557;
td,21626,0,0,0,0,1,RT @iEatLightSkins_: Get a girl with good hair . U don't want a bitch that got nappy ass hair . Yo kids gone end up having bb's nigga &#128514;&#128514;&#128514;&#128514;
td,21627,0,0,0,0,1,RT @iEatLightSkins_: you bitches make everything a relationship goal.
td,21628,0,0,0,0,1,RT @iFollowLesbians: Lol I have an obsession with smell goods. Candles...plug ins....spray...the smelly good wax thingys...pussy....
td,21629,0,0,0,0,1,RT @iFricanbabiiesx: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;
td,21630,0,0,0,0,1,RT @iGBBreezy: Don't wife a hoe &amp; end up like these 2 http://t.co/LXddifeexw
td,21631,0,0,0,0,1,RT @iGottFanss: Not all black girls are ghetto&#128530;
td,21632,0,0,0,0,1,RT @iH8TvvitterHoes: I gotta curve these hoes before they have a chance to curve me &#128530; http://t.co/IHqsWj9VOG
td,21633,0,0,0,0,1,RT @iH8TvvitterHoes: Kim K got bitches thinkin being a hoe is a career with health care benefits
td,21634,0,0,0,0,1,RT @iH8TvvitterHoes: This was the most racist bitch in the world.. http://t.co/4L0MRpdITf
td,21635,0,0,0,0,1,RT @iKatrice: Can I bring another bitch let's have a 3some
td,21636,0,0,0,0,1,RT @iKayKing: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his girl..&#8230;
td,21637,0,0,0,0,1,"RT @iKickBabies__: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;"
td,21638,0,0,0,0,1,RT @iLGDaily: I'ma get wifey not cunt who spreads legs for anyone. Settle for nothing but the rarest. Difference better you and me lmao
